source_file	source_name	source_dtype	source_shape	source_offset	transformation	destination_name	destination_dtype	destination_shape	component	role
selfie_multiclass_256x256.tflite	model/segmentation_model_3/xeno_former_3/conv2d_89/Conv2D	F32	256,1,1,128	11899016	f32_ohwi_to_oihw	tensor.120	F32	256,128,1,1	semantic_segmenter_xenoformer	weight
selfie_multiclass_256x256.tflite	model/segmentation_model_3/xeno_former_3/conv2d_90/Conv2D	F32	128,1,1,256	11767932	f32_ohwi_to_oihw	tensor.121	F32	128,256,1,1	semantic_segmenter_xenoformer	weight
selfie_multiclass_256x256.tflite	model/segmentation_model_3/xeno_former_3/linear_attention_28/conv2d/Conv2D	F32	1,1,1,128	11767408	f32_ohwi_to_oihw	tensor.122	F32	1,128,1,1	semantic_segmenter_xenoformer	weight
selfie_multiclass_256x256.tflite	model/segmentation_model_3/xeno_former_3/linear_attention_28/conv2d_1/Conv2D	F32	128,1,1,128	11701860	f32_ohwi_to_oihw	tensor.123	F32	128,128,1,1	semantic_segmenter_xenoformer	weight
selfie_multiclass_256x256.tflite	model/segmentation_model_3/xeno_former_3/linear_attention_28/conv2d_2/Conv2D	F32	128,1,1,128	11636312	f32_ohwi_to_oihw	tensor.124	F32	128,128,1,1	semantic_segmenter_xenoformer	weight
selfie_multiclass_256x256.tflite	model/segmentation_model_3/xeno_former_3/linear_attention_28/conv2d_5/Conv2D1	F32	128,1,1,128	11570764	f32_ohwi_to_oihw	tensor.125	F32	128,128,1,1	semantic_segmenter_xenoformer	weight
selfie_multiclass_256x256.tflite	model/segmentation_model_3/xeno_former_3/conv2d_91/Conv2D	F32	256,1,1,128	11439680	f32_ohwi_to_oihw	tensor.126	F32	256,128,1,1	semantic_segmenter_xenoformer	weight
selfie_multiclass_256x256.tflite	model/segmentation_model_3/fpn_3/separable_conv2d_26/separable_conv2d/depthwise1	F32	1,1,1,256	11438644	f32_1hwc_to_c1hw	tensor.127	F32	256,1,1,1	semantic_segmenter_xenoformer	weight
selfie_multiclass_256x256.tflite	model/segmentation_model_3/fpn_3/separable_conv2d_26/separable_conv2d	F32	64,1,1,256	11373096	f32_ohwi_to_oihw	tensor.128	F32	64,256,1,1	semantic_segmenter_xenoformer	weight
selfie_multiclass_256x256.tflite	model/segmentation_model_3/xeno_former_3/inverted_bottleneck_block_22/conv2d/Conv2D	F32	1536,1,1,256	9800220	f32_ohwi_to_oihw	tensor.129	F32	1536,256,1,1	semantic_segmenter_xenoformer	weight
selfie_multiclass_256x256.tflite	model/segmentation_model_3/xeno_former_3/inverted_bottleneck_block_22/conv2d_1/Conv2D	F32	384,1,1,1536	7440912	f32_ohwi_to_oihw	tensor.130	F32	384,1536,1,1	semantic_segmenter_xenoformer	weight
selfie_multiclass_256x256.tflite	model/segmentation_model_3/xeno_former_3/conv2d_92/Conv2D	F32	192,3,3,384	4786692	f32_ohwi_to_oihw	tensor.131	F32	192,384,3,3	semantic_segmenter_xenoformer	weight
selfie_multiclass_256x256.tflite	model/segmentation_model_3/xeno_former_3/conv2d_93/Conv2D	F32	192,1,1,192	4639224	f32_ohwi_to_oihw	tensor.132	F32	192,192,1,1	semantic_segmenter_xenoformer	weight
selfie_multiclass_256x256.tflite	model/segmentation_model_3/xeno_former_3/conv2d_94/Conv2D	F32	384,1,1,192	4344300	f32_ohwi_to_oihw	tensor.133	F32	384,192,1,1	semantic_segmenter_xenoformer	weight
selfie_multiclass_256x256.tflite	model/segmentation_model_3/xeno_former_3/conv2d_95/Conv2D	F32	192,1,1,384	4049376	f32_ohwi_to_oihw	tensor.134	F32	192,384,1,1	semantic_segmenter_xenoformer	weight
